clean.id,Q1.2,Q1.3,Q1.4,home.country,work.only.us,Q1.5,Q1.5.factor,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_4_TEXT,Q2.3_1,Q2.3_2,Q2.3_3,Q2.3_3_TEXT,Q2.4_1,Q2.4_2,Q2.4_3,Q2.4_4,Q2.4_5,Q2.4_5_TEXT,Q2.5,Q2.6,Q4.1,num.country.responses,start.time,end.time,finished,done,survey.method,loop.number,Q3.2,work.country,Q3.3,Q3.4,Q3.5_1,Q3.5_2,Q3.5_3,Q3.5_4,Q3.5_5,Q3.5_5_TEXT,Q3.5_5_LawEnforcement,Q3.5_5_Education,Q3.5_5_DomesticGovernment,Q3.5_5_ReligiousGroups,Q3.5_5_Embassies,Q3.5_5_InternationalGroups,Q3.5_5_NGOs,Q3.5_5_Other,Q3.5_5_Media,Q3.5_5_ExperienceofSurviviors,Q3.5_5_PrivateSector,Q3.5_5_Unions,Q3.6,Q3.7,Q3.8,Q3.9_1,Q3.9_2,Q3.9_3,Q3.9_4,Q3.9_5,Q3.9_6,Q3.9_7,Q3.9_8,Q3.9_9,Q3.9_10,Q3.10,Q3.11,Q3.12,Q3.13,Interest,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18_1,Q3.18_2,Q3.18_3,Q3.18_4,Q3.18_4_TEXT,Q3.18_5,Q3.18_6,Q3.19,Q3.20,Q3.21_1,Q3.21_2,Q3.21_3,Q3.21_4,Q3.21_4_TEXT,LocalCommunity_3.21.1,LocalGovernment_3.21.2,Youth_3.21.3,Funding_3.21.4,NationalGovernment_3.21.5,ReligiousGroups.Churches._3.21.6,PrivateSector_3.21.7,Media_3.21.8,Victims_3.21.9,Universities_3.21.10,Police_3.21.11,Courts.Legal_3.21.12,Unions_3.21.13,Training_3.21.14,OtherOrgs_3.21.15,NGO.Interpretation_3.21.16,Other_3.21.17,Q3.22,Q3.23,Q3.24.Text,Q3.24_Negative.AgainstTIP,Q3.24_Negative.General,Q3.24_OfficalCommentsOnTIP.Gov.Context.,Q3.24_UnofficialCommentsOnTIP,Q3.24_NGOs.CSOs,Q3.24_AssessmentPurposes.General,Q3.24_Policy,Q3.24_Conferences.Meetings,Q3.24_Other,Q3.24_CommentMadeInOtherContext,Q3.24_Efforts,Q3.24_Media,Q3.24_Awareness,Q3.24_Research,Q3.25,Q3.26,Q3.27,Q3.28,Q3.29,Q3.30,work.country.clean,avg_tier,improve_tip,change_policy,total.funding,avg.funding,total.funding.ngos,avg.funding.ngos,total.freedom,positivity,importance,improvement,received.funding,us.involvement,us.hq,Q3.25_collapsed,home.region,work.region,home.iso3,work.iso3
1264,Organization 1264,Yes,187,United States,No,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,Yes,No,NA,1,2014-07-07T12:56:00Z,2014-07-07T13:02:00Z,1,1,Online,1,40,Costa Rica,A lot,Monthly,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US Embassy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat hard,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,No,NA,Not restricted,NA,Costa Rica,2.0714285714285716,0,3,930731.0,71594.69230769231,3e5,15e4,2,NA,NA,NA,FALSE,TRUE,TRUE,NA,Americas,Americas,USA,CRI
1356,ICMPD,No,10,Austria,No,5,5+,15,NA,1,1,1,Trafficking for exploitation through begging,1,1,NA,NA,NA,NA,NA,NA,1,We work at a policy level with governments,Yes,Yes,NA,1,2014-07-07T13:07:00Z,2014-07-07T13:18:00Z,1,1,Online,1,24,Brazil,A lot,Daily,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Portugal, Italy, Spain, EU Commission",EU Commission,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,Not an important actor,Very hard,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Improved,No,NA,A little restricted,Regulations on funding projects and regulations on the recognition of international organisations,Brazil,2.0357142857142856,0,3,22562701.0,805810.75,6290695.0,629069.5,4,NA,0,1,TRUE,TRUE,FALSE,NA,Europe,Americas,AUT,BRA
1279,Organization 1279,Yes,31,Canada,No,1,1,9,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,Yes,No,NA,1,2014-07-07T13:16:00Z,2014-07-07T13:27:00Z,1,1,Online,1,31,Canada,A lot,Monthly,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Don't know,Extremely hard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Improved,No,NA,Not restricted,NA,Canada,1.0714285714285714,0,3,210194.0,15013.857142857143,3e3,3e3,2,NA,NA,1,FALSE,FALSE,FALSE,NA,Americas,Americas,CAN,CAN
1145,Restavek Freedom Foundation,No,73,Haiti,No,1,1,98,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,1,1,changing attitudes of cultural acceptance,Yes,Yes,The Social Service office (IBESR) of Haiti is working harder to protect children. They are more willing to act quickly regarding a case of abuse. Also the government has just recently passed laws that will enable more prosecutions and also DNA test for rape victims. We have seen recent willingness to pay more attention to this issue. Better border control and stricter measures to ensure that children do not leave the country illegally.,1,2014-07-07T13:11:00Z,2014-07-07T13:32:00Z,1,1,Online,1,73,Haiti,A lot,Monthly,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,A TIP grant was awarded to our organization after the earthquake.,1,NA,NA,NA,NA,NA,NA,1,1,I was invited to 1 meeting at the US ambassadors home,NA,NA,Somewhat important actor,Not too hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Watch list,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,Improved,No,NA,A little restricted,We need laws that are enforced and a better trained police force in handling victims. Laws are on the books but not enforced.,Haiti,2.4285714285714284,0,0,10648475.0,332764.84375,7686850.0,404571.05263157893,10,NA,1,1,TRUE,TRUE,FALSE,Don't know,Americas,Americas,HTI,HTI
1149,Network for Justice and Democracy,No,126,Nigeria,No,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,Yes,Yes,Please share the results of the research with us while we look forward to future collaboration,1,2014-07-07T13:16:00Z,2014-07-07T13:52:00Z,1,1,Online,1,126,Nigeria,A lot,Sometimes,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy, Netherlands, Spain and Norway",Italy,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,Through its Annual Trafficking in Persons report,NA,NA,Support to NAPTIP and occassional grants to NGOs,NA,NA,Ocassionally,NA,NA,NA,1,1,NA,NA,NA,NA,Somewhat important actor,Somewhat hard,NA,NA,NA,1,Research,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,Yes,Comments on Media report,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Mixed,Improved,No,NA,Very little restricted,NA,Nigeria,1.8214285714285714,0,5,3295e3,183055.55555555556,1928e3,275428.5714285714,8,0,1,1,TRUE,TRUE,FALSE,Mixed,Africa,Africa,NGA,NGA
1425,FIRST Decriminalize Sex Work,No,31,Canada,No,1,1,NA,NA,NA,NA,1,We fight misguided anti-trafficking laws and programs that negatively impact sex workers. ,NA,NA,1,We're not a front line org. ,1,NA,NA,NA,1,We work to bring attention to anti-trafficking campaigns that victimize sex workers and migrants. ,Yes,Yes,"We are a small advocacy group for sex workers. We only deal with trafficking issues incidentally, in terms of fighting against the false conflation between sex work and trafficking, and raising awareness about the harms of anti-trafficking programs against sex workers, as well as actual trafficking victims (of which there are not very many). Such programs too often violate their rights, treat them like criminals, arrest and incarcerate them, deport them, deprive them of their livelihood, separate them from their communities and networks, and subject them to greater risks of violence and abuse.",1,2014-07-07T15:19:00Z,2014-07-07T15:48:00Z,1,1,Online,1,31,Canada,Some,Rarely,1,NA,NA,NA,1,"NGOs and civil society orgs NOT like our own, since our agendas are at odds",0,0,0,0,0,0,1,0,0,0,0,0,I don't know. ,NA,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Don't know,Not too hard,NA,NA,NA,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,No,NA,Not restricted,NA,Canada,1.0714285714285714,0,3,210194.0,15013.857142857143,3e3,3e3,2,NA,NA,NA,FALSE,FALSE,FALSE,NA,Americas,Americas,CAN,CAN
1510,Organization 1510,Yes,64,Georgia,No,5,5+,10,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,Yes,Yes,REDACTED,1,2014-07-07T15:57:00Z,2014-07-07T15:58:00Z,1,1,Online,1,64,Georgia,A lot,Sometimes,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IOM,US EMBASSY,Yes,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,REDACTED,REDACTED,NA,REDACTED,REDACTED,NA,NA,NA,NA,NA,NA,NA,1,NA,Most important actor,Somewhat hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive,Improved,No,NA,Not restricted,NA,Georgia,1.6785714285714286,0,6,1670168.0,98245.17647058824,1145168.0,229033.6,7,1,2,1,FALSE,FALSE,FALSE,Positive,Asia and Oceania,Asia and Oceania,GEO,GEO
1135,"Groupe d'Action,de Paix et de Formation pour la transformation(GAPAFOT)",No,33,Central African Republic,No,1,1,13,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,No,No,Please mobilize USA and other organization to work with us on this issue,1,2014-07-07T15:49:00Z,2014-07-07T16:00:00Z,1,1,Online,1,33,Central African Republic,Very little,Rarely,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Not an important actor,Not too hard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slowed down,No,NA,Not restricted,NA,Central African Republic,2.7222222222222223,0,0,0.0,0.0,0.0,0.0,10,NA,0,-1,FALSE,FALSE,FALSE,NA,Africa,Africa,CAF,CAF
1095,"Happy Horizons Children's Ranch, Inc.",No,136,Philippines,No,1,1,100,NA,1,NA,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,Yes,No,"Perhaps the most important issue for us is aftercare of children who have been trafficked. There seems to be very little effort on most NGOs in this area. Perhaps it is because of the nature of the abuse, in that it takes years to help a child heal, trust again and during this period to receive an adequate education, especially if the parents or adult supervisors were part of the problem. More attention has to be placed on this side of the issue. I have decided that those emphasizing Trafficking In People mostly deal with educating people about the issue, some percentage is done in rescue, but very little is being done to see real transformation in the lives of those offended. Often because of the ""numbers game"", they are processed and sent back with very little counseling, training or spiritual development. Just saying...",1,2014-07-07T17:03:00Z,2014-07-07T17:22:00Z,1,1,Online,1,136,Philippines,A lot,Daily,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,1,1,NA,1,1,NA,NA,NA,NA,The TIP report puts pressure on governmental officials as well as the United Nations and other NGOs.,"I have not attended any but I do know they have been given either by the US govt or other US based NGOs, i.e. IJM.","I know they have sent personnel to help in investigation, etc.",NA,NA,"Perhaps it is funding, education or just pressure.","At least in our work with IJM, there were governmental persons involved.",NA,NA,NA,NA,NA,NA,NA,1,NA,Somewhat important actor,Somewhat hard,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixed,Remained constant,No,NA,Very little restricted,NA,Philippines,2.142857142857143,0,5,20809130.0,533567.4358974359,12764782.0,607846.7619047619,5,0,1,0,FALSE,FALSE,FALSE,Mixed,Asia and Oceania,Asia and Oceania,PHL,PHL
1117,ECPAT Child ALERT Trust ,No,124,Nicaragua,No,1,1,30,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,Yes,No,NA,1,2014-07-07T17:35:00Z,2014-07-07T17:52:00Z,1,1,Online,1,123,New Zealand,A lot,Sometimes,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,USA,Yes,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,Presentations at conferences,NA,NA,Presentations at conferences,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Somewhat important actor,Somewhat hard,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 1,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive,Remained constant,No,NA,Very little restricted,NA,New Zealand,1.0,0,-1,0.0,0.0,NA,NA,2,1,1,0,FALSE,TRUE,FALSE,Positive,Americas,Asia and Oceania,NIC,NZL
1159,Organization 1159,Yes,2,Albania,No,1,1,8,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,Yes,No,REDACTED,1,2014-07-07T21:40:00Z,2014-07-07T21:47:00Z,1,1,Online,1,1,Afghanistan,Little,Sometimes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,a,No,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,REDACTED,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Most important actor,Not too hard,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive,Remained constant,No,NA,Not restricted,NA,Afghanistan,2.25,-1,6,6096581.0,304829.05,2789e3,348625.0,11,1,2,0,FALSE,TRUE,FALSE,Positive,Europe,Asia and Oceania,ALB,AFG
1152,Organization 1152,Yes,172,Thailand,No,3,3,81,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,Yes,Yes,REDACTED,1,2014-07-07T22:02:00Z,2014-07-07T22:22:00Z,1,1,Online,1,172,Thailand,A lot,Sometimes,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,American,No,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,REDACTED,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Somewhat important actor,Somewhat hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 3,Yes,REDACTED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mixed,Improved,No,NA,Very little restricted,NA,Thailand,2.25,1,1,19879731.0,451812.0681818182,3586547.0,199252.61111111112,7,0,1,1,TRUE,TRUE,FALSE,Mixed,Asia and Oceania,Asia and Oceania,THA,THA
1080,Organization 1080,Yes,78,India,No,1,1,30,NA,1,NA,1,REDACTED,NA,1,NA,NA,1,NA,1,1,NA,NA,Yes,No,REDACTED,1,2014-07-07T21:37:00Z,2014-07-07T22:38:00Z,1,1,Online,1,78,India,A lot,Sometimes,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,REDACTED,REDACTED,REDACTED,NA,NA,REDACTED,NA,NA,NA,NA,NA,NA,NA,NA,1,Most important actor,Not too hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixed,Improved,No,NA,Not restricted,NA,India,2.25,0,-1,29537404.0,301402.0816326531,11856135.0,382455.96774193546,5,0,2,1,FALSE,TRUE,FALSE,Mixed,Asia and Oceania,Asia and Oceania,IND,IND
1020,Alliance Anti Trafic Regional Vietnam,No,192,Vietnam,No,5,5+,81,NA,1,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,Yes,No,"some question are aswered with yes or no, but sometime the most correct  answer is Yes But....",1,2014-07-07T22:22:00Z,2014-07-07T22:40:00Z,1,1,Online,1,192,Viet Nam,A lot,Daily,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA, UK",USA,No,1,1,NA,NA,NA,NA,NA,NA,NA,1,USA support NGO to develop model projects serving to example for the government. These results are real from the ground activities in comparison of  the work shared into workshops.,no conferences or workshop. The support was more efficient and real.,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,Most important actor,Somewhat hard,NA,NA,NA,1,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,Yes,they take care!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,Improved,No,NA,Very little restricted,NA,Viet Nam,2.107142857142857,0,0,6047029.0,232578.03846153847,3904529.0,325377.4166666667,12,1,2,1,TRUE,TRUE,FALSE,Positive,Asia and Oceania,Asia and Oceania,VNM,VNM
1109,Organization 1109,Yes,114,Mongolia,No,2,2,40,NA,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,No,Yes,NA,1,2014-07-08T00:57:00Z,2014-07-08T02:17:00Z,1,1,Online,1,114,Mongolia,Some,Sometimes,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,REDACTED,NA,NA,NA,NA,REDACTED,NA,NA,NA,NA,NA,NA,NA,1,NA,Don't know,Not too hard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Improved,Yes,No,Not restricted,NA,Mongolia,2.0,0,2,5363064.0,282266.5263157895,1486544.0,371636.0,3,NA,NA,1,FALSE,FALSE,FALSE,NA,Asia and Oceania,Asia and Oceania,MNG,MNG
1403,Legal Support for Children and Women (LSCW),No,29,Cambodia,No,5,5+,70,1,1,1,1,Trafficking for marriage,1,1,NA,NA,1,1,NA,1,1,repatriation,Yes,No,"Trafficking for sexual and labour exploitation are very concerned. Lack of funding will be failed to combat trafficking in person. In addition, no study relating to organ trafficking in Cambodia. /  / Cambodian anti-trafficking law need to amend and Singapore should adopt the ATIP law",4,2014-07-08T00:45:00Z,2014-07-08T02:29:00Z,1,1,Online,1,29,Cambodia,A lot,Weekly,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United of States and Canada,United of States,Yes,1,NA,NA,1,1,NA,NA,NA,NA,NA,The United States issued a Tier Report that pushed Cambodian Government to pass the anti-trafficking law.,NA,NA,The United States provided funding through USAID and US department.,NA,"Through the tier report, the United States increased Cambodian government attention to the issues",NA,NA,NA,1,1,1,1,report every three months all trafficking cases,NA,NA,Most important actor,Somewhat hard,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Watch list,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixed,Remained constant,No,NA,Somewhat restricted,"We worked on prosecution part, and little support from the government for prosecution. Most of cases were dealing cross-borders.",Cambodia,2.3214285714285716,0,2,22690695.0,567267.375,14928683.0,649073.1739130435,11,0,2,0,TRUE,TRUE,FALSE,Mixed,Asia and Oceania,Asia and Oceania,KHM,KHM
1403,Legal Support for Children and Women (LSCW),No,29,Cambodia,No,5,5+,70,1,1,1,1,Trafficking for marriage,1,1,NA,NA,1,1,NA,1,1,repatriation,Yes,No,"Trafficking for sexual and labour exploitation are very concerned. Lack of funding will be failed to combat trafficking in person. In addition, no study relating to organ trafficking in Cambodia. /  / Cambodian anti-trafficking law need to amend and Singapore should adopt the ATIP law",4,2014-07-08T00:45:00Z,2014-07-08T02:29:00Z,1,1,Online,2,156,Singapore,A lot,Monthly,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,The United States issued a Tier Report that pushed Cambodian Government to pass the anti-trafficking law.,NA,NA,The United States provided funding through USAID and US department.,NA,"Through the tier report, the United States increased Cambodian government attention to the issues",NA,NA,NA,1,1,1,NA,report every three months all trafficking cases,NA,NA,Most important actor,Not too hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 3,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixed,Improved,No,NA,Very restricted,"We worked on prosecution part, and little support from the government for prosecution. Most of cases were dealing cross-borders.",Singapore,1.9615384615384615,0,3,34e4,26153.846153846152,34e4,34e4,8,0,2,1,TRUE,TRUE,FALSE,Mixed,Asia and Oceania,Asia and Oceania,KHM,SGP
1403,Legal Support for Children and Women (LSCW),No,29,Cambodia,No,5,5+,70,1,1,1,1,Trafficking for marriage,1,1,NA,NA,1,1,NA,1,1,repatriation,Yes,No,"Trafficking for sexual and labour exploitation are very concerned. Lack of funding will be failed to combat trafficking in person. In addition, no study relating to organ trafficking in Cambodia. /  / Cambodian anti-trafficking law need to amend and Singapore should adopt the ATIP law",4,2014-07-08T00:45:00Z,2014-07-08T02:29:00Z,1,1,Online,3,104,Malaysia,A lot,Sometimes,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,The United States issued a Tier Report that pushed Cambodian Government to pass the anti-trafficking law.,NA,NA,The United States provided funding through USAID and US department.,NA,"Through the tier report, the United States increased Cambodian government attention to the issues",NA,NA,NA,1,1,1,NA,report every three months all trafficking cases,NA,NA,Most important actor,Somewhat hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 3,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixed,Slowed down,No,NA,Very restricted,"We worked on prosecution part, and little support from the government for prosecution. Most of cases were dealing cross-borders.",Malaysia,2.5,0,1,968140.0,69152.85714285714,725e3,241666.66666666666,8,0,2,-1,TRUE,TRUE,FALSE,Mixed,Asia and Oceania,Asia and Oceania,KHM,MYS
1403,Legal Support for Children and Women (LSCW),No,29,Cambodia,No,5,5+,70,1,1,1,1,Trafficking for marriage,1,1,NA,NA,1,1,NA,1,1,repatriation,Yes,No,"Trafficking for sexual and labour exploitation are very concerned. Lack of funding will be failed to combat trafficking in person. In addition, no study relating to organ trafficking in Cambodia. /  / Cambodian anti-trafficking law need to amend and Singapore should adopt the ATIP law",4,2014-07-08T00:45:00Z,2014-07-08T02:29:00Z,1,1,Online,4,172,Thailand,A lot,Weekly,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US Embassy and Canada,US Embassy,Yes,NA,1,NA,1,1,NA,NA,NA,NA,NA,The United States issued a Tier Report that pushed Cambodian Government to pass the anti-trafficking law.,NA,NA,The United States provided funding through USAID and US department.,NA,"Through the tier report, the United States increased Cambodian government attention to the issues",NA,NA,NA,1,1,1,NA,report every three months all trafficking cases,NA,NA,Most important actor,Somewhat hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Watch list,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixed,Remained constant,No,NA,Somewhat restricted,"We worked on prosecution part, and little support from the government for prosecution. Most of cases were dealing cross-borders.",Thailand,2.25,1,1,19879731.0,451812.0681818182,3586547.0,199252.61111111112,7,0,2,0,TRUE,TRUE,FALSE,Mixed,Asia and Oceania,Asia and Oceania,KHM,THA
